ID,Year_Birth,Age,Age_Range,Education,Marital_Status,Income,Kidhome,Teenhome,FamilyMember,Dt_Customer,Recency_x,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,WinesExpense,FruitsExpense,MeatExpense,FishExpense,SweetExpense,GoldExpense,TotalSpent,PurchasedItemTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,FreqPurchased,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,PromoReceived,Response,PromoAcceptedCat,IncomeCategory,Recency_y,Frequency,Monetary,RFM Segment,RFM Score,RFM Level
2230,1970,44,Gen X,Doctoral,Married,23626.0,1,0,3,2014-05-24,84,27,2,14,0,0,0,864,8,70,0.0,0.0,0,942.0,43,3,3,1,3,5,10,0,0,0,0,0,0,0,0,Never accepted promos,Lower,84,10,942.0,121,4,Need Attention
7516,1983,31,Millennials,Bachelor,Married,30096.0,1,0,3,2014-05-22,30,5,3,11,12,5,9,160,12,55,102.0,11.35,90,430.35,45,1,2,0,3,6,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,30,6,430.35,321,6,Need Attention
7247,1960,54,Gen X,Bachelor,Divorced,47916.0,0,1,2,2012-11-22,72,505,0,26,0,0,75,16160,0,130,0.0,0.0,750,17040.0,606,5,7,4,6,6,22,0,1,0,0,0,0,1,0,Accepted promos,Lower-Middle,72,22,17040.0,203,5,Need Attention
11100,1972,42,Millennials,Bachelor,Divorced,51813.0,1,1,3,2013-04-11,37,51,2,7,0,1,2,1632,8,35,0.0,2.27,20,1697.27,63,2,2,0,3,7,7,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,37,7,1697.27,322,7,Promising Customer
4646,1951,63,Baby Boomers,Master,Married,78497.0,0,0,2,2013-12-01,44,207,26,447,75,0,223,6624,104,2235,637.5,0.0,2230,11830.5,978,1,5,7,12,2,25,0,0,0,1,0,0,1,0,Accepted promos,Upper,44,25,11830.5,303,6,Need Attention
3037,1983,31,Millennials,Doctoral,Married,50150.0,0,0,2,2013-06-20,32,135,46,92,65,61,11,4320,184,460,552.5,138.47,110,5764.97,410,2,5,2,7,5,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,32,16,5764.97,332,8,Promising Customer
1473,1960,54,Gen X,Master,Single,47823.0,0,1,2,2013-07-23,0,53,1,5,2,1,10,1696,4,25,17.0,2.27,100,1844.27,72,2,2,0,3,8,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,0,7,1844.27,422,8,Promising Customer
1016,1959,55,Gen X,Doctoral,Single,34554.0,0,1,2,2014-03-30,43,41,1,6,2,0,5,1312,4,30,17.0,0.0,50,1413.0,55,2,2,0,3,6,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,43,7,1413.0,322,7,Promising Customer
4518,1979,35,Millennials,Bachelor,Cohabitation,85693.0,0,1,3,2013-04-20,59,386,172,183,185,132,111,12352,688,915,1572.5,299.64,1110,16937.14,1169,2,9,5,11,5,27,0,0,0,0,0,0,0,0,Never accepted promos,Upper,59,27,16937.14,203,5,Need Attention
9370,1945,69,Baby Boomers,Doctoral,Married,65846.0,0,0,2,2013-05-17,68,562,81,276,80,40,81,17984,324,1380,680.0,90.8,810,21268.8,1120,1,6,3,6,4,16,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,68,16,21268.8,234,9,Loyal Customer
8908,1959,55,Gen X,Bachelor,Married,87195.0,0,0,2,2014-05-08,35,217,76,690,50,26,38,6944,304,3450,425.0,59.02,380,11562.02,1097,1,3,11,5,1,20,0,0,0,0,0,0,1,1,Accepted promos,Upper,35,20,11562.02,333,9,Loyal Customer
8373,1979,35,Millennials,Non-degree,Cohabitation,24594.0,1,0,3,2013-12-10,94,1,3,6,10,0,9,32,12,30,85.0,0.0,90,249.0,29,1,1,0,3,5,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,94,5,249.0,111,3,Almost Lost Customer
7533,1964,50,Gen X,Bachelor,Married,49096.0,1,1,4,2013-09-24,15,144,1,32,2,1,7,4608,4,160,17.0,2.27,70,4861.27,187,4,4,1,4,7,13,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,15,13,4861.27,432,9,Loyal Customer
2683,1969,45,Gen X,Bachelor,Married,52413.0,0,2,4,2013-02-02,56,295,106,271,75,98,65,9440,424,1355,637.5,222.46,650,12728.96,910,4,6,4,12,6,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,56,26,12728.96,203,5,Need Attention
3629,1978,36,Millennials,Bachelor,Single,38557.0,1,0,2,2012-12-19,17,76,3,31,4,4,27,2432,12,155,34.0,9.08,270,2912.08,145,2,3,1,3,7,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,17,9,2912.08,422,8,Promising Customer
10991,1960,54,Gen X,Master,Married,89058.0,0,0,2,2012-12-07,18,454,194,106,31,22,43,14528,776,530,263.5,49.94,430,16577.440000000002,850,1,5,4,4,2,14,0,0,0,0,0,0,0,0,Never accepted promos,Upper,18,14,16577.440000000002,433,10,Loyal Customer
5077,1979,35,Millennials,Bachelor,Cohabitation,77298.0,0,1,3,2013-11-02,46,425,115,292,23,35,79,13600,460,1460,195.5,79.45,790,16584.95,969,1,6,6,11,3,24,0,0,0,0,0,0,0,0,Never accepted promos,Upper,46,24,16584.95,303,6,Need Attention
7431,1991,23,Gen Z,Doctoral,Single,68126.0,0,0,1,2012-11-10,40,1332,17,311,23,51,86,42624,68,1555,195.5,115.77,860,45418.27,1820,1,7,4,5,9,17,0,1,0,0,0,0,2,1,Accepted promos,Upper-Middle,40,17,45418.27,334,10,Loyal Customer
3267,1963,51,Gen X,Master,Cohabitation,57288.0,0,1,3,2014-06-25,27,527,0,21,0,0,60,16864,0,105,0.0,0.0,600,17569.0,608,3,8,1,8,6,20,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,27,20,17569.0,333,9,Loyal Customer
999,1991,23,Gen Z,Bachelor,Single,86037.0,0,0,1,2013-01-02,95,490,44,125,29,20,22,15680,176,625,246.5,45.4,220,16992.9,730,1,6,7,11,3,25,0,1,1,0,0,0,3,1,Accepted promos,Upper,95,25,16992.9,103,4,Need Attention
9215,1980,34,Millennials,Doctoral,Married,43974.0,1,0,3,2012-12-12,19,378,0,101,0,0,72,12096,0,505,0.0,0.0,720,13321.0,551,5,6,4,6,7,21,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,19,21,13321.0,403,7,Promising Customer
2286,1962,52,Gen X,Bachelor,Single,50785.0,1,1,3,2013-09-10,27,64,1,21,0,1,27,2048,4,105,0.0,2.27,270,2429.27,114,2,2,1,3,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,27,8,2429.27,322,7,Promising Customer
1592,1970,44,Gen X,Bachelor,Married,90765.0,0,0,2,2014-01-24,25,547,99,812,151,82,33,17504,396,4060,1283.5,186.14000000000001,330,23759.64,1724,0,4,6,5,1,15,0,0,1,1,0,0,2,0,Accepted promos,Upper,25,15,23759.64,334,10,Loyal Customer
367,1978,36,Millennials,Master,Married,36550.0,1,0,3,2013-02-19,74,47,90,94,123,103,120,1504,360,470,1045.5,233.81,1200,4813.3099999999995,577,5,9,1,5,9,20,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,74,20,4813.31,232,7,Promising Customer
5234,1967,47,Gen X,Master,Cohabitation,30753.0,1,1,4,2013-07-11,85,12,5,25,0,9,30,384,20,125,0.0,20.43,300,849.43,81,2,1,1,3,5,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,85,7,849.43,121,4,Need Attention
9862,1969,45,Gen X,Bachelor,Cohabitation,21918.0,1,0,3,2013-11-14,37,1,6,7,11,5,3,32,24,35,93.5,11.35,30,225.85,33,2,2,0,3,6,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,37,7,225.85,321,6,Need Attention
9805,1953,61,Baby Boomers,Master,Cohabitation,56129.0,0,1,3,2013-06-20,65,320,48,133,39,72,48,10240,192,665,331.5,163.44,480,12071.94,660,4,6,2,10,4,22,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,65,22,12071.94,203,5,Need Attention
6205,1967,47,Gen X,Master,Single,32557.0,1,0,2,2014-02-24,13,34,3,29,0,4,10,1088,12,145,0.0,9.08,100,1354.08,80,3,2,1,3,5,9,0,0,0,0,0,0,1,1,Accepted promos,Lower,13,9,1354.08,422,8,Promising Customer
8442,1985,29,Millennials,Master,Married,19510.0,2,0,4,2013-09-04,63,9,0,7,3,4,7,288,0,35,25.5,9.08,70,427.58,30,2,1,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,63,6,427.58,221,5,Need Attention
7386,1976,38,Millennials,Bachelor,Divorced,30992.0,1,0,2,2013-04-22,83,17,0,14,7,3,2,544,0,70,59.5,6.8100000000000005,20,700.31,43,1,1,0,3,7,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,83,5,700.31,111,3,Almost Lost Customer
7215,1983,31,Millennials,Bachelor,Single,101970.0,0,0,1,2013-03-12,69,722,27,102,44,72,168,23104,108,510,374.0,163.44,1680,25939.44,1135,0,6,8,13,2,27,0,1,1,1,0,0,4,1,Accepted promos,Upper,69,27,25939.44,204,6,Need Attention
1491,1965,49,Gen X,Master,Cohabitation,71488.0,0,0,2,2013-02-18,87,162,33,124,40,28,172,5184,132,620,340.0,63.56,1720,8059.56,559,2,3,4,7,1,16,0,0,0,0,0,0,0,0,Never accepted promos,Upper,87,16,8059.56,133,7,Promising Customer
11071,1984,30,Millennials,Bachelor,Single,79607.0,0,0,1,2013-04-21,37,450,133,951,173,0,216,14400,532,4755,1470.5,0.0,2160,23317.5,1923,1,3,6,6,1,16,0,0,0,0,0,0,1,1,Accepted promos,Upper,37,16,23317.5,334,10,Loyal Customer
3381,1953,61,Baby Boomers,Master,Married,54348.0,1,1,4,2014-06-08,51,70,0,16,0,0,4,2240,0,80,0.0,0.0,40,2360.0,90,2,2,0,4,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,51,8,2360.0,222,6,Need Attention
8268,1961,53,Gen X,Doctoral,Married,57072.0,0,1,3,2013-07-11,23,352,0,27,10,0,15,11264,0,135,85.0,0.0,150,11634.0,404,3,6,1,7,6,17,0,0,0,0,0,0,0,0,Never accepted promos,Upper,23,17,11634.0,433,10,Loyal Customer
11051,1956,58,Gen X,Doctoral,Cohabitation,77376.0,1,1,4,2014-05-10,72,492,19,110,16,12,12,15744,76,550,136.0,27.240000000000002,120,16653.24,661,4,6,3,10,4,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper,72,23,16653.24,203,5,Need Attention
8026,1952,62,Baby Boomers,Bachelor,Married,62998.0,0,1,3,2013-09-30,10,120,58,73,65,89,58,3840,232,365,552.5,202.03,580,5771.53,463,5,5,4,5,5,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,10,19,5771.53,432,9,Loyal Customer
433,1958,56,Gen X,Master,Single,61331.0,1,1,3,2013-03-10,42,534,5,47,0,5,41,17088,20,235,0.0,11.35,410,17764.35,632,5,11,1,6,8,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,42,23,17764.35,303,6,Need Attention
9597,1969,45,Gen X,Bachelor,Married,73448.0,0,0,2,2014-02-10,10,236,106,189,23,41,130,7552,424,945,195.5,93.07000000000001,1300,10509.57,725,1,7,2,9,4,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper,10,19,10509.57,433,10,Loyal Customer
1295,1963,51,Gen X,Bachelor,Married,58114.5,0,1,3,2013-08-11,96,231,65,196,38,71,124,7392,260,980,323.0,161.17,1240,10356.17,725,1,6,5,7,4,19,0,0,0,0,0,0,0,0,Never accepted promos,Upper,96,19,10356.17,133,7,Promising Customer
5290,1964,50,Gen X,Doctoral,Married,41551.0,1,1,4,2013-08-14,51,220,0,33,3,0,23,7040,0,165,25.5,0.0,230,7460.5,279,5,5,1,5,8,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,51,16,7460.5,233,8,Promising Customer
1685,1967,47,Gen X,Doctoral,Cohabitation,62981.0,0,0,2,2013-03-17,21,796,14,590,38,44,0,25472,56,2950,323.0,99.88,0,28900.88,1482,1,4,5,13,3,23,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,21,23,28900.88,404,8,Promising Customer
5342,1976,38,Millennials,Non-degree,Divorced,9548.0,1,0,2,2012-08-08,31,0,1,3,10,6,9,0,4,15,85.0,13.620000000000001,90,207.62,29,2,1,0,3,8,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,31,6,207.62,321,6,Need Attention
9579,1959,55,Gen X,Doctoral,Married,33762.0,2,1,5,2013-07-07,61,53,1,34,2,0,16,1696,4,170,17.0,0.0,160,2047.0,106,3,2,2,2,8,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,61,9,2047.0,222,6,Need Attention
7660,1973,41,Millennials,Doctoral,Single,35860.0,1,1,3,2014-05-19,37,15,0,8,4,2,20,480,0,40,34.0,4.54,200,758.54,49,2,1,1,2,5,6,1,0,0,0,0,0,2,1,Accepted promos,Lower-Middle,37,6,758.54,321,6,Need Attention
1461,1965,49,Gen X,Doctoral,Divorced,36921.0,1,1,3,2013-07-28,74,17,1,12,3,1,4,544,4,60,25.5,2.27,40,675.77,38,2,2,0,3,7,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,74,7,675.77,221,5,Need Attention
821,1992,22,Gen Z,Master,Single,92859.0,0,0,1,2012-10-19,46,962,61,921,52,61,20,30784,244,4605,442.0,138.47,200,36413.47,2077,1,5,4,12,2,22,0,0,0,0,0,0,0,0,Never accepted promos,Upper,46,22,36413.47,304,7,Promising Customer
11084,1976,38,Millennials,Master,Cohabitation,65104.0,0,1,3,2013-11-14,4,738,0,232,13,20,50,23616,0,1160,110.5,45.4,500,25431.9,1053,2,3,5,7,7,17,0,0,0,0,0,0,1,1,Accepted promos,Upper-Middle,4,17,25431.9,434,11,Champions Customer
8690,1962,52,Gen X,Bachelor,Married,86111.0,0,0,2,2013-04-19,73,399,28,756,36,40,126,12768,112,3780,306.0,90.8,1260,18316.8,1385,1,5,7,10,2,23,0,0,0,0,0,0,0,0,Never accepted promos,Upper,73,23,18316.8,203,5,Need Attention
2937,1974,40,Millennials,Doctoral,Single,68352.0,0,1,2,2013-08-28,47,614,16,132,43,33,33,19648,64,660,365.5,74.91,330,21142.41,871,3,8,5,9,6,25,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,47,25,21142.41,304,7,Promising Customer
9701,1988,26,Gen Z,Bachelor,Cohabitation,41883.0,1,0,3,2013-03-19,13,32,34,41,73,16,116,1024,136,205,620.5,36.32,1160,3181.8199999999997,312,3,4,2,3,7,12,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,13,12,3181.82,432,9,Loyal Customer
9949,1976,38,Millennials,Bachelor,Married,59809.0,0,2,4,2012-10-18,36,598,16,141,32,41,49,19136,64,705,272.0,93.07000000000001,490,20760.07,877,3,3,3,6,8,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,36,15,20760.07,334,10,Loyal Customer
10837,1975,39,Millennials,Bachelor,Married,23957.0,1,0,3,2012-10-28,47,2,1,18,20,11,16,64,4,90,170.0,24.97,160,512.97,68,1,2,0,3,6,6,0,0,0,0,0,0,1,1,Accepted promos,Lower,47,6,512.97,321,6,Need Attention
3120,1981,33,Millennials,Bachelor,Cohabitation,38547.0,1,0,3,2013-08-28,49,6,1,10,0,1,4,192,4,50,0.0,2.27,40,288.27,22,1,1,0,2,8,4,0,0,0,0,0,1,0,0,Never accepted promos,Lower-Middle,49,4,288.27,311,5,Need Attention
5885,1973,41,Millennials,Master,Married,35688.0,2,1,5,2012-08-22,94,73,3,90,12,1,32,2336,12,450,102.0,2.27,320,3222.27,211,7,4,1,4,8,16,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,94,16,3222.27,132,6,Need Attention
4050,1966,48,Gen X,Master,Married,49605.0,0,0,2,2014-06-21,65,42,16,29,12,20,8,1344,64,145,102.0,45.4,80,1780.4,127,1,2,1,4,3,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,65,8,1780.4,222,6,Need Attention
3830,1953,61,Baby Boomers,Master,Married,59354.0,0,2,4,2014-04-24,59,295,21,78,39,13,13,9440,84,390,331.5,29.51,130,10405.01,459,1,4,4,7,3,16,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,59,16,10405.01,233,8,Promising Customer
7987,1969,45,Gen X,Bachelor,Married,65747.0,0,1,3,2014-03-07,96,346,17,48,23,13,13,11072,68,240,195.5,29.51,130,11735.01,460,4,8,1,6,6,19,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,96,19,11735.01,133,7,Promising Customer
7798,1972,42,Millennials,Master,Cohabitation,46344.0,0,1,3,2012-12-14,28,233,20,57,8,20,91,7456,80,285,68.0,45.4,910,8844.4,429,4,7,1,5,7,17,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,28,17,8844.4,333,9,Loyal Customer
92,1988,26,Gen Z,Bachelor,Single,34176.0,1,0,2,2014-05-12,12,5,7,24,19,14,20,160,28,120,161.5,31.78,200,701.28,89,4,3,0,4,6,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower,12,11,701.28,431,8,Promising Customer
7055,1952,62,Baby Boomers,Doctoral,Cohabitation,61010.0,0,1,3,2012-10-09,57,888,0,57,0,0,76,28416,0,285,0.0,0.0,760,29461.0,1021,2,8,5,11,5,26,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,57,26,29461.0,204,6,Need Attention
10240,1949,65,Baby Boomers,Bachelor,Cohabitation,69372.0,0,0,2,2013-02-19,10,997,26,269,34,13,42,31904,104,1345,289.0,29.51,420,34091.51,1381,1,10,4,6,4,21,0,1,1,0,0,0,3,1,Accepted promos,Upper,10,21,34091.51,404,8,Promising Customer
3025,1958,56,Gen X,Bachelor,Single,49967.0,0,1,2,2013-07-08,4,212,6,69,4,12,3,6784,24,345,34.0,27.240000000000002,30,7244.24,306,3,6,1,5,7,15,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,4,15,7244.24,433,10,Loyal Customer
9283,1978,36,Millennials,Bachelor,Single,60199.0,1,2,4,2013-09-12,49,8,1,7,2,0,0,256,4,35,17.0,0.0,0,312.0,18,1,0,0,3,4,4,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,49,4,312.0,311,5,Need Attention
9970,1977,37,Millennials,Bachelor,Cohabitation,55375.0,0,1,3,2013-10-17,3,42,11,57,10,28,14,1344,44,285,85.0,63.56,140,1961.56,162,1,1,1,6,2,9,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,3,9,1961.56,422,8,Promising Customer
2730,1955,59,Gen X,Bachelor,Single,80317.0,0,0,1,2013-08-20,64,536,11,387,149,91,57,17152,44,1935,1266.5,206.57,570,21174.07,1231,1,3,4,10,1,18,0,0,0,0,0,0,0,0,Never accepted promos,Upper,64,18,21174.07,234,9,Loyal Customer
2795,1958,56,Gen X,Master,Single,30523.0,2,1,4,2013-07-01,0,5,0,3,0,0,5,160,0,15,0.0,0.0,50,225.0,13,1,1,0,2,7,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower,0,4,225.0,411,6,Need Attention
9260,1945,69,Baby Boomers,Doctoral,Married,70356.0,0,0,2,2012-11-05,20,1349,16,249,43,16,33,43168,64,1245,365.5,36.32,330,45208.82,1706,2,10,6,9,6,27,0,0,0,0,0,0,0,0,Never accepted promos,Upper,20,27,45208.82,404,8,Promising Customer
8182,1984,30,Millennials,Bachelor,Married,23228.0,1,0,3,2014-01-05,91,53,3,49,7,4,5,1696,12,245,59.5,9.08,50,2071.58,121,4,3,0,4,8,11,0,0,0,0,0,0,0,0,Never accepted promos,Lower,91,11,2071.58,132,6,Need Attention
10095,1975,39,Millennials,Doctoral,Divorced,74165.0,0,0,1,2013-05-01,9,1001,12,240,16,12,12,32032,48,1200,136.0,27.240000000000002,120,33563.24,1293,1,5,4,10,2,20,0,0,0,0,0,0,0,0,Never accepted promos,Upper,9,20,33563.24,434,11,Champions Customer
8475,1973,41,Millennials,Doctoral,Married,157243.0,0,1,3,2014-03-01,98,20,2,1582,1,2,1,640,8,7910,8.5,4.54,10,8581.04,1608,15,0,22,0,0,37,0,0,0,0,0,0,0,0,Never accepted promos,Upper,98,37,8581.04,103,4,Need Attention
4370,1966,48,Gen X,Bachelor,Cohabitation,43482.0,2,1,5,2013-11-13,83,18,1,32,6,3,28,576,4,160,51.0,6.8100000000000005,280,1077.81,88,3,2,0,4,6,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,83,9,1077.81,122,5,Need Attention
10573,1953,61,Baby Boomers,Bachelor,Divorced,62551.0,0,0,1,2013-11-18,27,125,16,98,134,21,27,4000,64,490,1139.0,47.67,270,6010.67,421,1,6,7,4,3,18,1,0,0,0,0,0,1,0,Accepted promos,Upper-Middle,27,18,6010.67,332,8,Promising Customer
3712,1959,55,Gen X,Bachelor,Divorced,52332.0,0,0,1,2013-08-28,63,212,5,33,7,0,2,6784,20,165,59.5,0.0,20,7048.5,259,1,3,2,6,4,12,0,1,0,0,0,0,1,0,Accepted promos,Upper-Middle,63,12,7048.5,232,7,Promising Customer
6637,1988,26,Gen Z,Bachelor,Single,66951.0,0,0,1,2013-11-02,46,277,162,305,173,76,124,8864,648,1525,1470.5,172.52,1240,13920.02,1117,1,3,4,7,1,15,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,46,15,13920.02,333,9,Loyal Customer
3152,1957,57,Gen X,Bachelor,Cohabitation,26091.0,1,1,4,2014-02-25,84,15,10,19,8,17,20,480,40,95,68.0,38.59,200,921.59,89,3,2,1,3,5,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,84,9,921.59,121,4,Need Attention
5610,1965,49,Gen X,Bachelor,Cohabitation,33456.0,1,1,4,2014-04-21,58,7,3,10,8,1,7,224,12,50,68.0,2.27,70,426.27,36,2,1,0,3,7,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,58,6,426.27,221,5,Need Attention
6460,1982,32,Millennials,Bachelor,Married,28718.0,1,0,3,2013-07-13,78,12,4,6,11,8,16,384,16,30,93.5,18.16,160,701.66,57,2,2,0,3,8,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,78,7,701.66,121,4,Need Attention
1349,1970,44,Gen X,Bachelor,Married,50447.0,2,0,4,2014-04-21,4,85,7,24,2,3,27,2720,28,120,17.0,6.8100000000000005,270,3161.81,148,1,3,1,3,6,8,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,4,8,3161.81,422,8,Promising Customer
1880,1959,55,Gen X,Doctoral,Cohabitation,53537.0,1,1,4,2014-01-30,17,81,0,6,0,0,6,2592,0,30,0.0,0.0,60,2682.0,93,2,2,1,3,5,8,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,17,8,2682.0,422,8,Promising Customer
641,1967,47,Gen X,Bachelor,Single,52074.0,0,1,2,2014-04-04,77,59,0,12,0,0,48,1888,0,60,0.0,0.0,480,2428.0,119,1,2,2,2,4,7,1,0,0,0,0,0,1,0,Accepted promos,Upper-Middle,77,7,2428.0,122,5,Need Attention
8717,1975,39,Millennials,Doctoral,Married,80427.0,0,1,3,2012-09-12,56,1149,71,449,69,71,26,36768,284,2245,586.5,161.17,260,40304.67,1835,1,11,8,8,5,28,0,0,0,0,0,0,0,0,Never accepted promos,Upper,56,28,40304.67,204,6,Need Attention
10314,1948,66,Baby Boomers,Doctoral,Married,83837.0,0,0,2,2012-12-16,79,847,66,119,86,89,111,27104,264,595,731.0,202.03,1110,30006.03,1318,1,9,10,5,4,25,0,1,0,1,0,0,3,1,Accepted promos,Upper,79,25,30006.03,104,5,Need Attention
10854,1970,44,Gen X,Doctoral,Married,38853.0,1,1,4,2014-05-23,90,29,0,14,0,0,2,928,0,70,0.0,0.0,20,1018.0,45,2,2,0,3,7,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,90,7,1018.0,122,5,Need Attention
10492,1959,55,Gen X,Bachelor,Cohabitation,38285.0,2,1,5,2014-06-24,96,2,0,5,2,0,1,64,0,25,17.0,0.0,10,116.0,10,1,0,0,3,2,4,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,96,4,116.0,111,3,Almost Lost Customer
6935,1951,63,Baby Boomers,Master,Married,78497.0,0,0,2,2013-12-01,44,207,26,447,75,0,223,6624,104,2235,637.5,0.0,2230,11830.5,978,1,5,7,12,2,25,0,0,0,1,0,0,1,0,Accepted promos,Upper,44,25,11830.5,303,6,Need Attention
7698,1976,38,Millennials,Doctoral,Married,51650.0,0,1,3,2014-05-11,81,152,3,22,2,5,7,4864,12,110,17.0,11.35,70,5084.35,191,1,4,1,4,5,10,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,81,10,5084.35,122,5,Need Attention
3559,1988,26,Gen Z,Master,Married,16248.0,1,0,3,2014-05-10,77,12,11,10,3,12,9,384,44,50,25.5,27.240000000000002,90,620.74,57,3,2,1,3,6,9,0,0,0,0,0,0,0,0,Never accepted promos,Lower,77,9,620.74,121,4,Need Attention
10562,1946,68,Baby Boomers,Master,Married,66835.0,0,0,2,2013-09-28,21,620,26,195,34,17,141,19840,104,975,289.0,38.59,1410,22656.59,1033,1,6,4,13,2,24,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,21,24,22656.59,404,8,Promising Customer
10796,1984,30,Millennials,Master,Married,30477.0,1,0,3,2014-01-22,16,47,1,6,0,0,12,1504,4,30,0.0,0.0,120,1658.0,66,1,1,1,3,6,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,16,6,1658.0,422,8,Promising Customer
2563,1961,53,Gen X,Non-degree,Married,28249.0,0,0,2,2014-06-15,80,1,9,7,2,14,10,32,36,35,17.0,31.78,100,251.78,43,1,2,0,3,6,6,0,0,0,0,0,0,0,0,Never accepted promos,Lower,80,6,251.78,121,4,Need Attention
3518,1983,31,Millennials,Bachelor,Married,25271.0,1,0,3,2012-12-05,45,10,1,18,10,4,7,320,4,90,85.0,9.08,70,578.0799999999999,50,1,1,1,2,9,5,0,0,0,0,0,0,0,0,Never accepted promos,Lower,45,5,578.0799999999999,311,5,Need Attention
5823,1970,44,Gen X,Doctoral,Single,32303.0,0,1,2,2014-03-08,63,35,0,2,0,0,2,1120,0,10,0.0,0.0,20,1150.0,39,2,1,0,4,5,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower,63,7,1150.0,222,6,Need Attention
3934,1966,48,Gen X,Bachelor,Married,61286.0,0,1,3,2013-08-02,34,356,0,107,19,9,117,11392,0,535,161.5,20.43,1170,13278.93,608,2,7,1,8,5,18,0,0,0,0,0,0,0,0,Never accepted promos,Upper-Middle,34,18,13278.93,333,9,Loyal Customer
6982,1976,38,Millennials,Bachelor,Married,74068.0,0,0,2,2013-03-19,14,783,30,537,140,76,15,25056,120,2685,1190.0,172.52,150,29373.52,1581,1,4,10,9,2,24,0,0,0,0,0,0,0,0,Never accepted promos,Upper,14,24,29373.52,404,8,Promising Customer
6431,1964,50,Gen X,Doctoral,Married,45759.0,1,1,4,2013-02-23,13,42,1,18,3,0,4,1344,4,90,25.5,0.0,40,1503.5,68,2,2,0,3,7,7,0,0,0,0,0,0,0,0,Never accepted promos,Lower-Middle,13,7,1503.5,422,8,Promising Customer
